,°¸Àý1,°¸Àý2,sim_w2v,sim_original,sim_vsm,sim_BERT,sim_Human
757,0425_en\15.json,0425_en\93.json,0.560,0.560,0.6092717958449424,0.57248044,0.4975831604418561
758,0425_en\15.json,0425_en\94.json,0.561,0.561,0.6254627916220946,0.575567961,0.5330699634095015
759,0425_en\15.json,0425_en\95.json,0.529,0.529,0.565752381856018,0.563546002,0.5330699634095015
760,0425_en\15.json,0425_en\96.json,0.432,0.432,0.4803844614152615,0.57601125,0.47750000000000004
761,0425_en\15.json,0425_en\97.json,0.491,0.491,0.5204164998665333,0.506963522,0.525625
762,0425_en\15.json,0425_en\98.json,0.577,0.577,0.5833333333333334,0.594812632,0.5457081604418561
763,0425_en\15.json,0425_en\99.json,0.551,0.551,0.5306686305052324,0.61011374,0.49337713240271475
764,0425_en\16.json,0425_en\17.json,0.557,0.557,0.5491251783869153,0.702493233,0.6682090226342886
765,0425_en\16.json,0425_en\18.json,0.759,0.759,0.7307692307692308,0.465094564,0.8236934955049955
766,0425_en\16.json,0425_en\19.json,0.590,0.590,0.4906533814626582,0.502968669,0.6975
767,0425_en\16.json,0425_en\2.json,0.713,0.713,0.7060180864974626,0.551500678,0.8062542648054295
768,0425_en\16.json,0425_en\20.json,0.590,0.590,0.570087712549569,0.517944217,0.6975
769,0425_en\16.json,0425_en\21.json,0.636,0.636,0.5991446895152781,0.511634202,0.7472032862763285
770,0425_en\16.json,0425_en\22.json,0.636,0.636,0.6419407387663695,0.462118147,0.6975
771,0425_en\16.json,0425_en\23.json,0.625,0.625,0.6951816970931012,0.71805793,0.6965720214718993
772,0425_en\16.json,0425_en\24.json,0.580,0.580,0.6667948594698258,0.658545256,0.5795085296108589
773,0425_en\16.json,0425_en\25.json,0.599,0.599,0.528395949267478,0.552025914,0.6975
774,0425_en\16.json,0425_en\26.json,0.432,0.432,0.4803844614152615,0.358485848,0.47750000000000004
775,0425_en\16.json,0425_en\27.json,0.590,0.590,0.5316095330711951,0.548912141,0.6975
776,0425_en\16.json,0425_en\28.json,0.636,0.636,0.5991446895152781,0.51752007,0.7472032862763285
777,0425_en\16.json,0425_en\29.json,0.604,0.604,0.6139406135149205,0.420569956,0.6975
778,0425_en\16.json,0425_en\3.json,0.500,0.500,0.6577935144802719,0.50032118,0.47750000000000004
779,0425_en\16.json,0425_en\30.json,0.500,0.500,0.5384615384615385,0.54658148,0.5266934955049953
780,0425_en\16.json,0425_en\31.json,0.704,0.704,0.6689936080056726,0.655485272,0.7995085296108588
781,0425_en\16.json,0425_en\32.json,0.466,0.466,0.543557306504609,0.846746078,0.5163908729652601
782,0425_en\16.json,0425_en\33.json,0.511,0.511,0.5000000000000001,0.814461827,0.6330634918610405
783,0425_en\16.json,0425_en\34.json,0.704,0.704,0.6038810848771178,0.630869627,0.7887793783073436
784,0425_en\16.json,0425_en\35.json,0.617,0.617,0.5604485383178051,0.525609612,0.7250000000000001
785,0425_en\16.json,0425_en\36.json,0.590,0.590,0.570087712549569,0.394971692,0.6975
786,0425_en\16.json,0425_en\37.json,0.604,0.604,0.5991446895152781,0.693078518,0.6975
787,0425_en\16.json,0425_en\38.json,0.478,0.478,0.6009252125773316,0.501157105,0.520544308566871
788,0425_en\16.json,0425_en\39.json,0.432,0.432,0.539905524799017,0.618451834,0.47750000000000004
789,0425_en\16.json,0425_en\4.json,0.535,0.535,0.6542886560876247,0.506161958,0.5410085296108589
790,0425_en\16.json,0425_en\40.json,0.590,0.590,0.6373774391990982,0.534512401,0.6975
791,0425_en\16.json,0425_en\41.json,0.500,0.500,0.5853694070049635,0.657235384,0.5410085296108589
792,0425_en\16.json,0425_en\42.json,0.590,0.590,0.5316095330711951,0.759246171,0.6975
793,0425_en\16.json,0425_en\43.json,0.636,0.636,0.5725025740766716,0.886545241,0.736
794,0425_en\16.json,0425_en\44.json,0.613,0.613,0.5604485383178051,0.587748801,0.7292542648054294
795,0425_en\16.json,0425_en\45.json,0.432,0.432,0.5017452060042544,0.553621465,0.47750000000000004
796,0425_en\16.json,0425_en\46.json,0.658,0.658,0.6004805767690768,0.460516808,0.7610085296108589
797,0425_en\16.json,0425_en\47.json,0.670,0.670,0.6133956150821481,0.641159892,0.7748908729652602
798,0425_en\16.json,0425_en\48.json,0.514,0.514,0.6133956150821481,0.89810431,0.5410085296108589
799,0425_en\16.json,0425_en\49.json,0.590,0.590,0.5316095330711951,0.85965108,0.6975
800,0425_en\16.json,0425_en\5.json,0.663,0.663,0.6405126152203486,0.815013051,0.7472032862763285
801,0425_en\16.json,0425_en\50.json,0.432,0.432,0.4907164920657185,0.617442608,0.47750000000000004
802,0425_en\16.json,0425_en\51.json,0.590,0.590,0.5204164998665333,0.829938412,0.6975
803,0425_en\16.json,0425_en\52.json,0.443,0.443,0.5563486402641868,0.802404213,0.520544308566871
804,0425_en\16.json,0425_en\53.json,0.432,0.432,0.5017452060042544,0.731709719,0.47750000000000004
805,0425_en\16.json,0425_en\54.json,0.658,0.658,0.5045045954972344,0.614149451,0.7525000000000001
806,0425_en\16.json,0425_en\55.json,0.704,0.704,0.6275716324421889,0.538463744,0.7995085296108588
807,0425_en\16.json,0425_en\56.json,0.432,0.432,0.5135525910130956,0.833811283,0.47750000000000004
808,0425_en\16.json,0425_en\57.json,0.590,0.590,0.5563486402641868,0.548853034,0.6975
809,0425_en\16.json,0425_en\58.json,0.432,0.432,0.5017452060042544,0.521365464,0.47750000000000004
810,0425_en\16.json,0425_en\59.json,0.432,0.432,0.4803844614152615,0.488819838,0.47750000000000004
811,0425_en\16.json,0425_en\6.json,0.693,0.693,0.6805446536716204,0.555884156,0.7860941592415887
812,0425_en\16.json,0425_en\60.json,0.500,0.500,0.4708709557974187,0.638558984,0.5266934955049953
813,0425_en\16.json,0425_en\61.json,0.590,0.590,0.48181205582971576,0.397631079,0.6975
814,0425_en\16.json,0425_en\62.json,0.432,0.432,0.5135525910130956,0.527131589,0.47750000000000004
815,0425_en\16.json,0425_en\63.json,0.594,0.594,0.5826856325833838,0.449469328,0.519076092031015
816,0425_en\16.json,0425_en\64.json,0.432,0.432,0.5262348115842176,0.64453693,0.47750000000000004
817,0425_en\16.json,0425_en\65.json,0.658,0.658,0.6419407387663695,0.476350872,0.7610085296108589
818,0425_en\16.json,0425_en\66.json,0.432,0.432,0.5262348115842176,0.589364206,0.47750000000000004
819,0425_en\16.json,0425_en\67.json,0.546,0.546,0.5661385170722979,0.515497923,0.5618390262782436
820,0425_en\16.json,0425_en\68.json,0.489,0.489,0.528395949267478,0.619316101,0.5020967477524977
821,0425_en\16.json,0425_en\69.json,0.432,0.432,0.5135525910130956,0.337795943,0.47750000000000004
822,0425_en\16.json,0425_en\7.json,0.749,0.749,0.6340229583087122,0.624424994,0.7715364037385083
823,0425_en\16.json,0425_en\70.json,0.516,0.516,0.6004805767690768,0.446844783,0.5907118158871874
824,0425_en\16.json,0425_en\71.json,0.704,0.704,0.6153846153846154,0.4214136,0.7995085296108588
825,0425_en\16.json,0425_en\72.json,0.459,0.459,0.5604485383178051,0.694325328,0.522407311951025
826,0425_en\16.json,0425_en\73.json,0.500,0.500,0.6139406135149205,0.75623487,0.5410085296108589
827,0425_en\16.json,0425_en\74.json,0.658,0.658,0.6133956150821481,0.446363774,0.7525000000000001
828,0425_en\16.json,0425_en\75.json,0.613,0.613,0.528395949267478,0.594463265,0.7250000000000001
829,0425_en\16.json,0425_en\76.json,0.455,0.455,0.4654746681256314,0.476879566,0.4982880460155075
830,0425_en\16.json,0425_en\77.json,0.449,0.449,0.48181205582971576,0.567878936,0.505
831,0425_en\16.json,0425_en\78.json,0.455,0.455,0.543557306504609,0.574234188,0.4999536559755125
832,0425_en\16.json,0425_en\79.json,0.489,0.489,0.6139406135149205,0.709113998,0.5272032862763285
833,0425_en\16.json,0425_en\8.json,0.645,0.645,0.6689936080056726,0.427193518,0.740544308566871
834,0425_en\16.json,0425_en\80.json,0.455,0.455,0.5316095330711951,0.627290644,0.5092542648054295
835,0425_en\16.json,0425_en\81.json,0.636,0.636,0.528395949267478,0.498942882,0.7247236110756821
836,0425_en\16.json,0425_en\82.json,0.613,0.613,0.5725025740766716,0.664853334,0.7292542648054294
837,0425_en\16.json,0425_en\83.json,0.432,0.432,0.539905524799017,0.795227813,0.47750000000000004
838,0425_en\16.json,0425_en\84.json,0.613,0.613,0.5991446895152781,0.597838819,0.7292542648054294
839,0425_en\16.json,0425_en\85.json,0.546,0.546,0.6133956150821481,0.677899718,0.5795085296108589
840,0425_en\16.json,0425_en\86.json,0.511,0.511,0.5848976518656018,0.517510772,0.6330634918610405
841,0425_en\16.json,0425_en\87.json,0.470,0.470,0.5604485383178051,0.540005445,0.5518000340288262
842,0425_en\16.json,0425_en\88.json,0.624,0.624,0.5725025740766716,0.573559999,0.7220967477524978
843,0425_en\16.json,0425_en\89.json,0.491,0.491,0.5188745216627708,0.489232032,0.5405967477524977
844,0425_en\16.json,0425_en\9.json,0.636,0.636,0.6748819059987713,0.616939723,0.7794351815321312
845,0425_en\16.json,0425_en\90.json,0.432,0.432,0.5135525910130956,0.713200212,0.47750000000000004
846,0425_en\16.json,0425_en\91.json,0.546,0.546,0.5559369874958259,0.616481543,0.560907311951025
847,0425_en\16.json,0425_en\92.json,0.613,0.613,0.5491251783869153,0.639392078,0.7292542648054294
848,0425_en\16.json,0425_en\93.json,0.446,0.446,0.543557306504609,0.544272304,0.5020967477524977
849,0425_en\16.json,0425_en\94.json,0.432,0.432,0.5547001962252291,0.529148996,0.47750000000000004
850,0425_en\16.json,0425_en\95.json,0.624,0.624,0.5853694070049635,0.560081124,0.7292542648054294
851,0425_en\16.json,0425_en\96.json,0.546,0.546,0.576923076923077,0.552527136,0.5594351815321311
852,0425_en\16.json,0425_en\97.json,0.466,0.466,0.5000000000000001,0.593155062,0.5163908729652601
853,0425_en\16.json,0425_en\98.json,0.613,0.613,0.5604485383178051,0.485390097,0.7220967477524978
854,0425_en\16.json,0425_en\99.json,0.455,0.455,0.4734320764739994,0.493981063,0.49694543648263007
855,0425_en\17.json,0425_en\18.json,0.557,0.557,0.5491251783869153,0.536337618,0.6682090226342886
856,0425_en\17.json,0425_en\19.json,0.561,0.561,0.5388602512436507,0.504976481,0.6330634918610405
857,0425_en\17.json,0425_en\2.json,0.648,0.648,0.6,0.520254643,0.7048756893009553
858,0425_en\17.json,0425_en\20.json,0.648,0.648,0.6260990336999411,0.544886383,0.6330634918610405
859,0425_en\17.json,0425_en\21.json,0.684,0.684,0.6546536707079772,0.523782375,0.706838054859365
860,0425_en\17.json,0425_en\22.json,0.625,0.625,0.6110100926607788,0.526876274,0.6697301585277071
861,0425_en\17.json,0425_en\23.json,0.599,0.599,0.5838403593598094,0.594161546,0.6241666666666666
862,0425_en\17.json,0425_en\24.json,0.563,0.563,0.56,0.618635989,0.5493121974399149
863,0425_en\17.json,0425_en\25.json,0.626,0.626,0.5773502691896257,0.677297931,0.706838054859365
864,0425_en\17.json,0425_en\26.json,0.603,0.603,0.5715476066494082,0.437015351,0.576154060384107
865,0425_en\17.json,0425_en\27.json,0.639,0.639,0.5838403593598094,0.657289941,0.6965720214718993
866,0425_en\17.json,0425_en\28.json,0.705,0.705,0.6982972487551756,0.52522871,0.741944706598036
867,0425_en\17.json,0425_en\29.json,0.642,0.642,0.6260990336999411,0.407238985,0.6965720214718993
868,0425_en\17.json,0425_en\3.json,0.546,0.546,0.5813776741499453,0.648795146,0.5410085296108589
869,0425_en\17.json,0425_en\30.json,0.495,0.495,0.5099019513592785,0.501075626,0.47750000000000004
870,0425_en\17.json,0425_en\31.json,0.739,0.739,0.6822422923379533,0.580298935,0.7400212200742036
871,0425_en\17.json,0425_en\32.json,0.591,0.591,0.554321862524587,0.668124875,0.522407311951025
872,0425_en\17.json,0425_en\33.json,0.574,0.574,0.5491251783869153,0.642359712,0.632407311951025
873,0425_en\17.json,0425_en\34.json,0.594,0.594,0.5773502691896257,0.575686668,0.6784361769871773
874,0425_en\17.json,0425_en\35.json,0.648,0.648,0.5715476066494082,0.522433193,0.6648177566664699
875,0425_en\17.json,0425_en\36.json,0.648,0.648,0.6260990336999411,0.40243091,0.6965720214718993
876,0425_en\17.json,0425_en\37.json,0.688,0.688,0.6546536707079772,0.618341244,0.7358659194290462
877,0425_en\17.json,0425_en\38.json,0.705,0.705,0.7071067811865476,0.420437003,0.6195963255251525
878,0425_en\17.json,0425_en\39.json,0.569,0.569,0.5964809080634605,0.551170918,0.5410085296108589
879,0425_en\17.json,0425_en\4.json,0.432,0.432,0.5004345937369794,0.561827011,0.47750000000000004
880,0425_en\17.json,0425_en\40.json,0.702,0.702,0.7,0.615088857,0.6965720214718993
881,0425_en\17.json,0425_en\41.json,0.591,0.591,0.554321862524587,0.610288776,0.5141666666666667
882,0425_en\17.json,0425_en\42.json,0.625,0.625,0.5838403593598094,0.560741816,0.6965720214718993
883,0425_en\17.json,0425_en\43.json,0.744,0.744,0.7089490077940542,0.66197745,0.7668630830183956
884,0425_en\17.json,0425_en\44.json,0.659,0.659,0.6123724356957946,0.506760181,0.709024056484854
885,0425_en\17.json,0425_en\45.json,0.574,0.574,0.5969620057957091,0.475646615,0.5617012099081717
886,0425_en\17.json,0425_en\46.json,0.619,0.619,0.5715476066494082,0.452184314,0.6697301585277071
887,0425_en\17.json,0425_en\47.json,0.602,0.602,0.6255432421712243,0.566037927,0.7033545534075368
888,0425_en\17.json,0425_en\48.json,0.586,0.586,0.5838403593598094,0.679922383,0.5534605646238135
889,0425_en\17.json,0425_en\49.json,0.625,0.625,0.5838403593598094,0.676598987,0.6648177566664699
890,0425_en\17.json,0425_en\5.json,0.557,0.557,0.5715476066494082,0.61379329,0.6784361769871773
891,0425_en\17.json,0425_en\50.json,0.537,0.537,0.5421374765483944,0.572381471,0.5410085296108589
892,0425_en\17.json,0425_en\51.json,0.616,0.616,0.5715476066494082,0.652009943,0.6330634918610405
893,0425_en\17.json,0425_en\52.json,0.546,0.546,0.5673665146135802,0.649019736,0.5410085296108589
894,0425_en\17.json,0425_en\53.json,0.546,0.546,0.554321862524587,0.658028463,0.5410085296108589
895,0425_en\17.json,0425_en\54.json,0.625,0.625,0.48019603839902475,0.534911307,0.6330634918610405
896,0425_en\17.json,0425_en\55.json,0.650,0.650,0.64,0.482984958,0.7400212200742036
897,0425_en\17.json,0425_en\56.json,0.535,0.535,0.5673665146135802,0.690872055,0.522407311951025
898,0425_en\17.json,0425_en\57.json,0.608,0.608,0.6110100926607788,0.597306073,0.6779708038120654
899,0425_en\17.json,0425_en\58.json,0.512,0.512,0.554321862524587,0.464676676,0.5141666666666667
900,0425_en\17.json,0425_en\59.json,0.554,0.554,0.5307227776030219,0.508910686,0.5015039679259592
901,0425_en\17.json,0425_en\6.json,0.611,0.611,0.6123724356957946,0.567196139,0.6784361769871773
902,0425_en\17.json,0425_en\60.json,0.432,0.432,0.4115966043420212,0.538399371,0.47750000000000004
903,0425_en\17.json,0425_en\61.json,0.587,0.587,0.5291502622129182,0.518210323,0.6614653697332282
904,0425_en\17.json,0425_en\62.json,0.582,0.582,0.5673665146135802,0.551305479,0.5059018778721878
905,0425_en\17.json,0425_en\63.json,0.432,0.432,0.4456688116249245,0.483683079,0.47750000000000004
906,0425_en\17.json,0425_en\64.json,0.591,0.591,0.5813776741499453,0.581421777,0.5141666666666667
907,0425_en\17.json,0425_en\65.json,0.670,0.670,0.6110100926607788,0.4141212,0.6697301585277071
908,0425_en\17.json,0425_en\66.json,0.529,0.529,0.5813776741499453,0.560875363,0.5141666666666667
909,0425_en\17.json,0425_en\67.json,0.563,0.563,0.5388602512436507,0.483927815,0.5095833333333334
910,0425_en\17.json,0425_en\68.json,0.432,0.432,0.4618802153517006,0.620135642,0.47750000000000004
911,0425_en\17.json,0425_en\69.json,0.535,0.535,0.5673665146135802,0.351518712,0.522407311951025
912,0425_en\17.json,0425_en\7.json,0.557,0.557,0.5028948456749698,0.622065343,0.6651468251943738
913,0425_en\17.json,0425_en\70.json,0.517,0.517,0.5307227776030219,0.487160443,0.5141666666666667
914,0425_en\17.json,0425_en\71.json,0.642,0.642,0.5883484054145521,0.528541179,0.7048756893009553
915,0425_en\17.json,0425_en\72.json,0.498,0.498,0.5307227776030219,0.682178419,0.5034272486435067
916,0425_en\17.json,0425_en\73.json,0.603,0.603,0.6260990336999411,0.682031355,0.5595393517928035
917,0425_en\17.json,0425_en\74.json,0.591,0.591,0.5838403593598094,0.494061946,0.6330634918610405
918,0425_en\17.json,0425_en\75.json,0.625,0.625,0.5388602512436507,0.606808139,0.6330634918610405
919,0425_en\17.json,0425_en\76.json,0.512,0.512,0.47469288317114394,0.603326035,0.47750000000000004
920,0425_en\17.json,0425_en\77.json,0.540,0.540,0.4913538149119954,0.639251904,0.5092542648054295
921,0425_en\17.json,0425_en\78.json,0.546,0.546,0.554321862524587,0.557932887,0.47750000000000004
922,0425_en\17.json,0425_en\79.json,0.614,0.614,0.6260990336999411,0.589240979,0.5863812147369957
923,0425_en\17.json,0425_en\8.json,0.625,0.625,0.5969620057957091,0.440261864,0.6697301585277071
924,0425_en\17.json,0425_en\80.json,0.498,0.498,0.5421374765483944,0.530329052,0.47750000000000004
925,0425_en\17.json,0425_en\81.json,0.684,0.684,0.5773502691896257,0.535084876,0.6896693998046342
926,0425_en\17.json,0425_en\82.json,0.511,0.511,0.5421374765483944,0.579908763,0.6330634918610405
927,0425_en\17.json,0425_en\83.json,0.580,0.580,0.5964809080634605,0.679018221,0.522407311951025
928,0425_en\17.json,0425_en\84.json,0.670,0.670,0.6110100926607788,0.599666154,0.6697301585277071
929,0425_en\17.json,0425_en\85.json,0.478,0.478,0.5421374765483944,0.769008563,0.5126455307732481
930,0425_en\17.json,0425_en\86.json,0.656,0.656,0.6882472016116853,0.582629894,0.6963812147369957
931,0425_en\17.json,0425_en\87.json,0.517,0.517,0.5307227776030219,0.536576959,0.47750000000000004
932,0425_en\17.json,0425_en\88.json,0.511,0.511,0.5421374765483944,0.557375882,0.6330634918610405
933,0425_en\17.json,0425_en\89.json,0.478,0.478,0.4913538149119954,0.525867079,0.5126455307732481
934,0425_en\17.json,0425_en\9.json,0.648,0.648,0.6423640548375729,0.615273632,0.6330634918610405
935,0425_en\17.json,0425_en\90.json,0.563,0.563,0.5673665146135802,0.600121057,0.5410085296108589
936,0425_en\17.json,0425_en\91.json,0.560,0.560,0.5291502622129182,0.614984489,0.5126455307732481
937,0425_en\17.json,0425_en\92.json,0.596,0.596,0.56,0.557217512,0.6697301585277071
938,0425_en\17.json,0425_en\93.json,0.569,0.569,0.554321862524587,0.55170134,0.5059018778721878
939,0425_en\17.json,0425_en\94.json,0.603,0.603,0.6128258770283412,0.451480743,0.5410085296108589
940,0425_en\17.json,0425_en\95.json,0.596,0.596,0.5969620057957091,0.550374183,0.6330634918610405
941,0425_en\17.json,0425_en\96.json,0.478,0.478,0.5099019513592785,0.513019177,0.5167938979571468
942,0425_en\17.json,0425_en\97.json,0.503,0.503,0.5099019513592785,0.597105574,0.47750000000000004
943,0425_en\17.json,0425_en\98.json,0.619,0.619,0.5715476066494082,0.532979461,0.6330634918610405
944,0425_en\17.json,0425_en\99.json,0.508,0.508,0.48280787926033486,0.493611604,0.47750000000000004
945,0425_en\18.json,0425_en\19.json,0.601,0.601,0.528395949267478,0.418090756,0.7175831604418561
946,0425_en\18.json,0425_en\2.json,0.736,0.736,0.7060180864974626,0.322309573,0.8029018778721878
947,0425_en\18.json,0425_en\20.json,0.607,0.607,0.6139406135149205,0.439820673,0.7220967477524978
948,0425_en\18.json,0425_en\21.json,0.636,0.636,0.5991446895152781,0.492329179,0.7472032862763285
949,0425_en\18.json,0425_en\22.json,0.658,0.658,0.6419407387663695,0.362256123,0.6975
950,0425_en\18.json,0425_en\23.json,0.648,0.648,0.6951816970931012,0.469198136,0.689867247605416
951,0425_en\18.json,0425_en\24.json,0.591,0.591,0.6667948594698258,0.592994308,0.5728037557443755
952,0425_en\18.json,0425_en\25.json,0.590,0.590,0.4906533814626582,0.533171447,0.6975
953,0425_en\18.json,0425_en\26.json,0.432,0.432,0.4803844614152615,0.299316812,0.47750000000000004
954,0425_en\18.json,0425_en\27.json,0.590,0.590,0.5316095330711951,0.416698386,0.6975
955,0425_en\18.json,0425_en\28.json,0.636,0.636,0.5991446895152781,0.411934162,0.7472032862763285
956,0425_en\18.json,0425_en\29.json,0.590,0.590,0.570087712549569,0.248565525,0.6975
957,0425_en\18.json,0425_en\3.json,0.483,0.483,0.6139406135149205,0.397944915,0.47750000000000004
958,0425_en\18.json,0425_en\30.json,0.514,0.514,0.576923076923077,0.561622448,0.5435
959,0425_en\18.json,0425_en\31.json,0.704,0.704,0.6689936080056726,0.543025049,0.7928037557443754
960,0425_en\18.json,0425_en\32.json,0.466,0.466,0.543557306504609,0.442497604,0.5122850542618522
961,0425_en\18.json,0425_en\33.json,0.511,0.511,0.5000000000000001,0.465054748,0.6330634918610405
962,0425_en\18.json,0425_en\34.json,0.704,0.704,0.6038810848771178,0.635665753,0.7843900734843832
963,0425_en\18.json,0425_en\35.json,0.617,0.617,0.5604485383178051,0.567036961,0.7220967477524978
964,0425_en\18.json,0425_en\36.json,0.590,0.590,0.570087712549569,0.3563316,0.6975
965,0425_en\18.json,0425_en\37.json,0.590,0.590,0.5563486402641868,0.629091241,0.6975
966,0425_en\18.json,0425_en\38.json,0.478,0.478,0.6009252125773316,0.349281868,0.520544308566871
967,0425_en\18.json,0425_en\39.json,0.432,0.432,0.539905524799017,0.405385548,0.47750000000000004
968,0425_en\18.json,0425_en\4.json,0.546,0.546,0.6542886560876247,0.470389959,0.5343037557443755
969,0425_en\18.json,0425_en\40.json,0.590,0.590,0.6373774391990982,0.433246698,0.6975
970,0425_en\18.json,0425_en\41.json,0.500,0.500,0.5853694070049635,0.531276317,0.5343037557443755
971,0425_en\18.json,0425_en\42.json,0.590,0.590,0.5316095330711951,0.491569668,0.6975
972,0425_en\18.json,0425_en\43.json,0.636,0.636,0.5725025740766716,0.545052561,0.736
973,0425_en\18.json,0425_en\44.json,0.613,0.613,0.5604485383178051,0.445744389,0.7259018778721877
974,0425_en\18.json,0425_en\45.json,0.432,0.432,0.5017452060042544,0.386740267,0.47750000000000004
975,0425_en\18.json,0425_en\46.json,0.658,0.658,0.6004805767690768,0.347648513,0.7543037557443755
976,0425_en\18.json,0425_en\47.json,0.670,0.670,0.6133956150821481,0.465887872,0.7707850542618522
977,0425_en\18.json,0425_en\48.json,0.517,0.517,0.6133956150821481,0.553834114,0.5343037557443755
978,0425_en\18.json,0425_en\49.json,0.590,0.590,0.5316095330711951,0.527616981,0.6975
979,0425_en\18.json,0425_en\5.json,0.670,0.670,0.6405126152203486,0.55297986,0.7472032862763285
980,0425_en\18.json,0425_en\50.json,0.432,0.432,0.4907164920657185,0.404705251,0.47750000000000004
981,0425_en\18.json,0425_en\51.json,0.590,0.590,0.5204164998665333,0.580505763,0.6975
982,0425_en\18.json,0425_en\52.json,0.443,0.443,0.5563486402641868,0.558396406,0.520544308566871
983,0425_en\18.json,0425_en\53.json,0.432,0.432,0.5017452060042544,0.389849388,0.47750000000000004
984,0425_en\18.json,0425_en\54.json,0.675,0.675,0.53813823519705,0.533098968,0.7712902432574931
985,0425_en\18.json,0425_en\55.json,0.704,0.704,0.6275716324421889,0.349759173,0.7928037557443754
986,0425_en\18.json,0425_en\56.json,0.432,0.432,0.5135525910130956,0.586344933,0.47750000000000004
987,0425_en\18.json,0425_en\57.json,0.590,0.590,0.5563486402641868,0.397627532,0.6975
988,0425_en\18.json,0425_en\58.json,0.432,0.432,0.5017452060042544,0.396890247,0.47750000000000004
989,0425_en\18.json,0425_en\59.json,0.432,0.432,0.4803844614152615,0.450829622,0.47750000000000004
990,0425_en\18.json,0425_en\6.json,0.720,0.720,0.7205766921228922,0.509434045,0.8167733948000329
991,0425_en\18.json,0425_en\60.json,0.500,0.500,0.4708709557974187,0.456465272,0.5215
992,0425_en\18.json,0425_en\61.json,0.601,0.601,0.5188745216627708,0.391046369,0.7195
993,0425_en\18.json,0425_en\62.json,0.432,0.432,0.5135525910130956,0.395080584,0.47750000000000004
994,0425_en\18.json,0425_en\63.json,0.507,0.507,0.5098499285104608,0.527543338,0.5146867872080547
995,0425_en\18.json,0425_en\64.json,0.432,0.432,0.5262348115842176,0.397645306,0.47750000000000004
996,0425_en\18.json,0425_en\65.json,0.658,0.658,0.6419407387663695,0.370089813,0.7543037557443755
997,0425_en\18.json,0425_en\66.json,0.432,0.432,0.5262348115842176,0.395965981,0.47750000000000004
998,0425_en\18.json,0425_en\67.json,0.546,0.546,0.5661385170722979,0.353166154,0.5566455307732482
999,0425_en\18.json,0425_en\68.json,0.455,0.455,0.4906533814626582,0.426480855,0.4995
1000,0425_en\18.json,0425_en\69.json,0.432,0.432,0.5135525910130956,0.323545326,0.47750000000000004
1001,0425_en\18.json,0425_en\7.json,0.772,0.772,0.6340229583087122,0.622095503,0.7674305850351003
1002,0425_en\18.json,0425_en\70.json,0.516,0.516,0.6004805767690768,0.388483571,0.584007042020704
1003,0425_en\18.json,0425_en\71.json,0.704,0.704,0.6153846153846154,0.442055013,0.7928037557443754
1004,0425_en\18.json,0425_en\72.json,0.432,0.432,0.4803844614152615,0.535567792,0.47750000000000004
1005,0425_en\18.json,0425_en\73.json,0.500,0.500,0.6139406135149205,0.646285253,0.5343037557443755
1006,0425_en\18.json,0425_en\74.json,0.658,0.658,0.6133956150821481,0.432608984,0.7466934955049954
1007,0425_en\18.json,0425_en\75.json,0.613,0.613,0.528395949267478,0.631580428,0.7220967477524978
1008,0425_en\18.json,0425_en\76.json,0.455,0.455,0.4654746681256314,0.517796221,0.4960933936040274
1009,0425_en\18.json,0425_en\77.json,0.449,0.449,0.48181205582971576,0.403788317,0.5020967477524977
1010,0425_en\18.json,0425_en\78.json,0.466,0.466,0.5853694070049635,0.441431966,0.5176663208837122
1011,0425_en\18.json,0425_en\79.json,0.491,0.491,0.6139406135149205,0.523329916,0.5272032862763285
1012,0425_en\18.json,0425_en\8.json,0.668,0.668,0.6689936080056726,0.267055275,0.740544308566871
1013,0425_en\18.json,0425_en\80.json,0.455,0.455,0.5316095330711951,0.581437061,0.5059018778721878
1014,0425_en\18.json,0425_en\81.json,0.636,0.636,0.528395949267478,0.479693233,0.7247236110756821
1015,0425_en\18.json,0425_en\82.json,0.613,0.613,0.5725025740766716,0.487684637,0.7259018778721877
1016,0425_en\18.json,0425_en\83.json,0.432,0.432,0.539905524799017,0.486379503,0.47750000000000004
1017,0425_en\18.json,0425_en\84.json,0.613,0.613,0.5991446895152781,0.613988913,0.7259018778721877
1018,0425_en\18.json,0425_en\85.json,0.546,0.546,0.6133956150821481,0.563822363,0.5728037557443755
1019,0425_en\18.json,0425_en\86.json,0.511,0.511,0.5848976518656018,0.568622385,0.6330634918610405
1020,0425_en\18.json,0425_en\87.json,0.470,0.470,0.5604485383178051,0.491570413,0.5492032862763285
1021,0425_en\18.json,0425_en\88.json,0.624,0.624,0.5725025740766716,0.468776939,0.7195
1022,0425_en\18.json,0425_en\89.json,0.491,0.491,0.5188745216627708,0.482646194,0.538
1023,0425_en\18.json,0425_en\9.json,0.636,0.636,0.6748819059987713,0.672967712,0.7753293628287232
1024,0425_en\18.json,0425_en\90.json,0.432,0.432,0.5135525910130956,0.616830624,0.47750000000000004
1025,0425_en\18.json,0425_en\91.json,0.546,0.546,0.5559369874958259,0.605822718,0.5561663208837122
1026,0425_en\18.json,0425_en\92.json,0.613,0.613,0.5491251783869153,0.402040327,0.7259018778721877
1027,0425_en\18.json,0425_en\93.json,0.446,0.446,0.543557306504609,0.466202972,0.4995
1028,0425_en\18.json,0425_en\94.json,0.432,0.432,0.5547001962252291,0.448866484,0.47750000000000004
